,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.222,0.0,0.0,0.222,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.111
1930-1939,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940-1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1950-1959,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-1969,0.009,0.027,0.009,0.014,0.0,0.054,0.018,0.127,0.027,0.145,0.0,0.208,0.054,0.036,0.05,0.023,0.027,0.109,0.009,0.054
1970-1979,0.0,0.018,0.006,0.006,0.024,0.037,0.03,0.085,0.012,0.085,0.006,0.262,0.037,0.122,0.037,0.018,0.079,0.085,0.006,0.043
1980-1989,0.004,0.029,0.008,0.006,0.016,0.045,0.072,0.076,0.027,0.086,0.018,0.125,0.051,0.174,0.041,0.022,0.074,0.082,0.006,0.039
1990-1999,0.001,0.038,0.004,0.023,0.007,0.046,0.146,0.041,0.027,0.078,0.018,0.05,0.065,0.159,0.04,0.016,0.153,0.048,0.009,0.033
2000-2009,0.0,0.018,0.003,0.045,0.001,0.062,0.202,0.003,0.006,0.037,0.025,0.036,0.08,0.179,0.026,0.011,0.218,0.006,0.004,0.038
2010-2019,0.001,0.025,0.003,0.033,0.0,0.046,0.236,0.005,0.006,0.04,0.022,0.014,0.075,0.142,0.02,0.005,0.285,0.011,0.006,0.024
2020-2029,0.0,0.015,0.0,0.045,0.0,0.015,0.284,0.015,0.0,0.015,0.045,0.0,0.06,0.119,0.03,0.0,0.313,0.015,0.0,0.03
Total,0.001,0.015,0.003,0.025,0.004,0.076,0.126,0.041,0.048,0.044,0.03,0.156,0.038,0.186,0.022,0.009,0.105,0.032,0.004,0.034
