,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1920-1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.023
1930-1939,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.769,0.0,0.218,0.0,0.0,0.0,0.0,0.0,0.0
1940-1949,0.034,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.659,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.028
1950-1959,0.034,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.409,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.06
1960-1969,0.087,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.313,0.0,0.549,0.0,0.0,0.0,0.0,0.0,0.046
1970-1979,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.754,0.0,0.0,0.0,0.0,0.0,0.041
1980-1989,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.862,0.0,0.0,0.0,0.0,0.0,0.0
1990-1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409,0.0,0.591,0.0,0.0,0.0,0.0,0.0,0.0
2000-2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.0,0.615,0.0,0.0,0.0,0.0,0.0,0.0
2010-2019,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.562,0.0,0.0,0.0,0.0,0.0,0.0
2020-2029,,,,,,,,,,,,,,,,,
Total,0.03,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.442,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.02
